ID,Frugivore_Species,Plant_Species,Type of Interaction,Plant_family,Plant_genus,Plant_specific.epiteth,Plant_distribution,Plant_origin,Plant_Form,fruit_diameter,fruit_length,seed_diameter,seed_length,Fruit_color,Lipid_Score,Plants_IUCN,Frug_Class,Frug_Order,Frug_Family,Frug_Genus,Frug_Epitetus,Frug_Group,Frug_Body_Mass,Frug_Mean_Gape_Size,Frugivory_score,Frug_Migration_status,Frug_IUCN,Frug_Population_Trend,Study_Location,Latitude,Longitude,Precision,Study reference,Doi/Link,Study_Method
1440,Brachyteles arachnoides,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Mammalia,Primates,Atelidae,Brachyteles,arachnoides,Primates,10750,NA,3,NA,EN,Decreasing,NA,NA,NA,NA,Bufalo et al 2016 ,10.1007/s10764-016-9903-3,Animal-oriented
5337,Ramphocelus carbo,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Ramphocelus,carbo,Small birds,26,10.16818182,2,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5338,Dacnis cayana,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Dacnis,cayana,Small birds,13,5.252413793,2,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5339,Tangara cayana,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Tangara,cayana,Small birds,18,7.41884058,2,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5340,Tachyphonus coronatus,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Tachyphonus,coronatus,Small birds,29.3,8.417368421,2,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5341,Myiarchus ferox,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Tyrannidae,Myiarchus,ferox,Small birds,27.5,10.435,1,RES,LC,Decreasing,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5342,Elaenia flavogaster,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Tyrannidae,Elaenia,flavogaster,Small birds,24.8,8.35,2,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5343,Cyclarhis gujanensis,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Vireonidae,Cyclarhis,gujanensis,Small birds,28.8,9.52,1,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5344,Turdus leucomelas,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Turdidae,Turdus,leucomelas,Small birds,69.1,12.54757794,2,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5345,Myiodynastes maculatus,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Tyrannidae,Myiodynastes,maculatus,Small birds,43.2,14.61483871,1,MIG,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5346,Vireo olivaceus,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Vireonidae,Vireo,olivaceus,Small birds,16.16666667,6.761290323,2,AM,LC,Increasing,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5347,Nemosia pileata,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Nemosia,pileata,Small birds,16,7.077777778,1,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5348,Thraupis sayaca,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Thraupis,sayaca,Small birds,32.5,8.920555556,3,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5349,Myiozetetes similis,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Tyrannidae,Myiozetetes,similis,Small birds,28,9.517241379,1,MIG,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5350,Thlypopsis sordida,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Thlypopsis,sordida,Small birds,17,7.25,1,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5351,Elaenia,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Tyrannidae,Elaenia,,Small birds,NA,NA,2,NA,NA,NA,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5352,Tolmomyias sulphurescens,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Small birds,14.3,9.9375,1,RES,LC,Stable,"Usina Parque do Corumbata?, Rio Claro - SP",-22.4833,-47.5923,preciso,Athiê  S  2009,"Composiç?o da avifauna e frugivoria por aves em um mosaico de vegetaç?o secund?ria em Rio Claro, regi?o centro-leste do estado de S?o Paulo. MSc Dissertation. UFSCar S?o Carlos (2009)",Network study
5651,Turdus albicollis,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Turdidae,Turdus,albicollis,Small birds,54,11.14875,2,RES,LC,Stable,Ilha do Cardoso - SP,-25.1219,-47.858,preciso,Castro E  R  2007,http://hdl.handle.net/11449/100627,Network study
5948,Dacnis cayana,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Dacnis,cayana,Small birds,13,5.252413793,2,RES,LC,Stable,Viçosa - MG,-20.75,-42.88,preciso,Fadini  R F 2004,Interaç›es entre aves frug’voras e plantas em um fragmento de mata atl‰ntica de Minas Gerais. Ararajuba 12 (2):97-103. http://repositorio.unesp.br/bitstream/handle/11449/68023/2-s2.0-48749100357.pdf?sequence=1,Network study
5949,Tachyphonus coronatus,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Tachyphonus,coronatus,Small birds,29.3,8.417368421,2,RES,LC,Stable,Viçosa - MG,-20.75,-42.88,preciso,Fadini  R F 2004,Interaç›es entre aves frug’voras e plantas em um fragmento de mata atl‰ntica de Minas Gerais. Ararajuba 12 (2):97-103. http://repositorio.unesp.br/bitstream/handle/11449/68023/2-s2.0-48749100357.pdf?sequence=1,Network study
5950,Tangara cyanoventris,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Tangara,cyanoventris,Small birds,16.5,NA,2,MIG,LC,Stable,Viçosa - MG,-20.75,-42.88,preciso,Fadini  R F 2004,Interaç›es entre aves frug’voras e plantas em um fragmento de mata atl‰ntica de Minas Gerais. Ararajuba 12 (2):97-103. http://repositorio.unesp.br/bitstream/handle/11449/68023/2-s2.0-48749100357.pdf?sequence=1,Network study
5951,Trichothraupis melanops,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Trichothraupis,melanops,Small birds,24.3,8.531153846,2,RES,LC,Stable,Viçosa - MG,-20.75,-42.88,preciso,Fadini  R F 2004,Interaç›es entre aves frug’voras e plantas em um fragmento de mata atl‰ntica de Minas Gerais. Ararajuba 12 (2):97-103. http://repositorio.unesp.br/bitstream/handle/11449/68023/2-s2.0-48749100357.pdf?sequence=1,Network study
5952,Hemithraupis ruficapilla,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Hemithraupis,ruficapilla,Small birds,11,4.000869565,2,MIG,LC,Stable,Viçosa - MG,-20.75,-42.88,preciso,Fadini  R F 2004,Interaç›es entre aves frug’voras e plantas em um fragmento de mata atl‰ntica de Minas Gerais. Ararajuba 12 (2):97-103. http://repositorio.unesp.br/bitstream/handle/11449/68023/2-s2.0-48749100357.pdf?sequence=1,Network study
5953,Mionectes rufiventris,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Tyrannidae,Mionectes,rufiventris,Small birds,13.3,7.923809524,2,RES,LC,Stable,Viçosa - MG,-20.75,-42.88,preciso,Fadini  R F 2004,Interaç›es entre aves frug’voras e plantas em um fragmento de mata atl‰ntica de Minas Gerais. Ararajuba 12 (2):97-103. http://repositorio.unesp.br/bitstream/handle/11449/68023/2-s2.0-48749100357.pdf?sequence=1,Network study
5954,Saltator similis,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Cardinalidae,Saltator,similis,Small birds,43.3,11,2,RES,LC,Decreasing,Viçosa - MG,-20.75,-42.88,preciso,Fadini  R F 2004,Interaç›es entre aves frug’voras e plantas em um fragmento de mata atl‰ntica de Minas Gerais. Ararajuba 12 (2):97-103. http://repositorio.unesp.br/bitstream/handle/11449/68023/2-s2.0-48749100357.pdf?sequence=1,Network study
6066,Dacnis cayana,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Dacnis,cayana,Small birds,13,5.252413793,2,RES,LC,Stable,NA,-22.58,-47.51,preciso,Ribeiro  F (unpublish) 25,NA,Network study
6067,Myiodynastes maculatus,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Tyrannidae,Myiodynastes,maculatus,Small birds,43.2,14.61483871,1,MIG,LC,Stable,NA,-22.58,-47.51,preciso,Ribeiro  F (unpublish) 25,NA,Network study
6068,Thraupis episcopus,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Thraupis,episcopus,Small birds,35,10.1,2,NA,LC,Stable,NA,-22.58,-47.51,preciso,Ribeiro  F (unpublish) 25,NA,Network study
6069,Elaenia,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Tyrannidae,Elaenia,,Small birds,NA,NA,2,NA,NA,NA,NA,-22.58,-47.51,preciso,Ribeiro  F (unpublish) 25,NA,Network study
6070,Pitangus sulphuratus,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Tyrannidae,Pitangus,sulphuratus,Small birds,63.33333333,13.892,2,RES,LC,Increasing,NA,-22.58,-47.51,preciso,Ribeiro  F (unpublish) 25,NA,Network study
6346,Coereba flaveola,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Coerebidae,Coereba,flaveola,Small birds,10.3375,6.78,1,NA,LC,Stable,S?o Paulo - SP,-23.5468,-46.7213,preciso,Hasui 1994,http://www.ib.usp.br/pesquisas-e-publicacoes.html?showall=&start=2,Network study
6347,Thraupis sayaca,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Thraupidae,Thraupis,sayaca,Small birds,32.5,8.920555556,3,RES,LC,Stable,S?o Paulo - SP,-23.5468,-46.7213,preciso,Hasui 1994,http://www.ib.usp.br/pesquisas-e-publicacoes.html?showall=&start=2,Network study
6885,Turdus amaurochalinus,Casearia sylvestris,Mutualistic,Salicaceae,Casearia,sylvestris,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,tree,4,5,1.3,22.8,red,2,NE,Aves,Passeriformes,Turdidae,Turdus,amaurochalinus,Small birds,57.9,12.09548387,2,MIG,LC,Stable,Itatiba - SP,-22.943263,-46.749949,preciso,Pizo M  A 2004  ,https://www.researchgate.net/publication/228970023_Frugivory_and_habitat_use_by_fruit-eating_birds_in_a_fragmented_landscape_of_southeast_Brazil,Network study
